country,TrainRMSE,TrainRsquared,TrainMAE,method
Sweden,0.7603563712928213,0.5301517671426541,0.5142168590185658,brnn
Sweden,0.6953336143499703,0.5715062576316788,0.4619254016165137,xgbTree
Sweden,0.7267941309645887,0.6160620707041835,0.4787335322894384,svmPoly
Sweden,0.8252010777151172,0.47944562078502956,0.6072424953081643,svmLinear3
Slovenia,0.5346293932430936,0.7404531019598454,0.408281731442464,RAI
Slovenia,0.5257705914919303,0.7404720787880914,0.39661767680648186,svmRadialSigma
Slovenia,0.5507731673977019,0.7003751724673565,0.40668264328573767,gbm
Slovenia,0.5511932017801819,0.6831950325221229,0.4077857298373191,rf
Slovenia,0.6868904462677634,0.616895551328802,0.48034188423529184,brnn
Slovenia,0.5644214679152235,0.7084168114371705,0.4125590277054669,xgbTree
Slovenia,0.6679770462511585,0.6291758686764409,0.45906666255696615,svmPoly
Slovenia,0.760048340845592,0.5094559397048741,0.5609759628779915,svmLinear3
Slovakia,1.0009270540685513,0,0.7545065559753896,RAI
Slovakia,0.7462958420593334,0.45205211949381147,0.5478000691408929,svmRadialSigma
Slovakia,0.7522397986872295,0.43724340038210097,0.5965068447083979,gbm
Slovakia,0.7353284685148741,0.46718872625509295,0.5781732817751283,rf
Slovakia,0.8539922966932681,0.3926921517976599,0.6581935812895074,brnn
Slovakia,0.719179161573728,0.47975454181497396,0.562888582542685,xgbTree
Slovakia,0.9137951913710101,0.2844371412010028,0.6750068245012862,svmPoly
Slovakia,0.8991317108833021,0.2641711506406944,0.7116814074621997,svmLinear3
