date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2004-03-01,RO,61,65,95,100,0,0,0,22,33,17,18
2004-04-01,RO,52,68,96,0,0,0,0,20,27,13,17
2004-05-01,RO,55,79,87,58,99,70,100,24,25,18,22
2004-06-01,RO,91,84,94,57,100,100,0,21,18,18,7
2004-07-01,RO,92,91,51,0,52,0,41,20,29,20,19
2004-08-01,RO,96,90,83,27,55,0,0,18,24,19,11
2004-09-01,RO,65,56,69,0,0,0,0,20,23,21,14
2004-10-01,RO,47,63,66,92,35,0,0,23,28,18,16
2004-11-01,RO,63,75,65,67,0,0,58,25,34,19,24
2004-12-01,RO,66,61,83,86,37,0,0,24,34,23,17
2005-01-01,RO,46,61,35,0,28,0,41,27,41,23,34
2005-02-01,RO,48,72,79,47,0,0,52,30,44,21,31
2005-03-01,RO,51,71,74,0,0,0,0,30,41,30,37
2005-04-01,RO,62,74,88,26,0,86,0,28,37,30,31
2005-05-01,RO,78,90,65,40,0,0,0,27,42,24,34
2005-06-01,RO,61,78,81,34,0,27,91,27,37,27,25
2005-07-01,RO,77,82,81,0,73,41,31,25,39,27,26
2005-08-01,RO,70,70,48,22,49,37,0,25,37,29,23
2005-09-01,RO,47,58,68,0,0,58,43,27,41,26,29
2005-10-01,RO,46,59,83,79,0,0,0,29,47,32,28
2005-11-01,RO,51,65,88,0,18,47,50,30,50,39,30
2005-12-01,RO,48,62,73,63,0,0,0,30,48,43,25
2006-01-01,RO,35,60,81,36,0,0,0,34,56,40,43
2006-02-01,RO,43,68,69,0,0,28,16,34,58,37,46
2006-03-01,RO,41,68,64,17,23,65,23,38,58,32,44
2006-04-01,RO,39,59,56,28,46,0,0,32,53,34,40
2006-05-01,RO,49,75,90,51,15,29,0,35,55,33,43
2006-06-01,RO,55,78,74,57,52,0,48,31,58,32,42
2006-07-01,RO,66,90,63,59,39,0,14,36,54,41,37
2006-08-01,RO,48,75,78,36,43,0,22,32,50,37,34
2006-09-01,RO,38,59,60,52,13,16,28,36,58,35,37
2006-10-01,RO,34,60,62,78,45,16,23,41,63,35,50
2006-11-01,RO,41,61,87,0,31,40,21,45,65,49,48
2006-12-01,RO,35,56,64,33,19,0,11,42,62,60,37
2007-01-01,RO,39,73,70,50,23,15,12,47,71,50,58
2007-02-01,RO,33,66,67,64,39,0,55,50,74,48,49
2007-03-01,RO,43,68,62,54,22,37,0,49,71,51,49
2007-04-01,RO,39,70,63,59,0,25,15,45,65,49,52
2007-05-01,RO,46,79,79,53,18,14,31,48,61,50,47
2007-06-01,RO,52,76,65,74,41,25,31,43,61,52,46
2007-07-01,RO,51,80,57,64,29,0,10,40,57,48,43
2007-08-01,RO,48,73,58,50,16,17,49,40,57,42,41
2007-09-01,RO,32,56,58,51,71,0,0,44,59,43,39
2007-10-01,RO,39,62,64,39,18,0,24,45,62,45,41
2007-11-01,RO,35,62,69,21,42,12,10,48,72,54,47
2007-12-01,RO,27,53,44,30,22,39,21,44,60,63,38
2008-01-01,RO,30,59,63,45,18,10,0,49,65,42,49
2008-02-01,RO,32,61,60,43,7,10,33,45,67,42,48
2008-03-01,RO,33,61,57,38,41,0,26,44,57,39,42
2008-04-01,RO,34,58,56,62,37,12,26,38,51,43,39
2008-05-01,RO,37,65,64,65,13,0,18,41,56,34,44
2008-06-01,RO,45,78,71,59,23,0,30,35,48,31,40
2008-07-01,RO,51,81,61,67,31,15,38,33,45,31,39
2008-08-01,RO,41,65,69,47,28,23,17,33,46,29,44
2008-09-01,RO,31,51,50,21,9,0,5,34,50,34,38
2008-10-01,RO,34,52,54,49,19,0,16,39,47,34,34
2008-11-01,RO,28,48,47,48,16,6,13,38,49,41,35
2008-12-01,RO,28,50,49,63,11,22,18,36,47,54,28
2009-01-01,RO,26,51,51,34,19,8,10,39,50,37,41
2009-02-01,RO,26,50,46,53,6,0,20,39,51,32,41
2009-03-01,RO,25,56,50,38,19,11,18,39,45,36,35
2009-04-01,RO,38,62,60,36,24,13,15,35,39,38,32
2009-05-01,RO,44,68,66,51,25,15,18,35,40,31,31
2009-06-01,RO,45,69,54,46,20,9,20,33,38,30,25
2009-07-01,RO,53,73,57,42,23,16,23,30,33,30,25
2009-08-01,RO,50,72,74,48,9,12,20,29,33,27,23
2009-09-01,RO,42,61,58,25,12,11,11,31,33,24,26
2009-10-01,RO,48,70,54,44,15,10,11,32,36,28,27
2009-11-01,RO,50,77,63,38,21,0,11,33,38,32,26
2009-12-01,RO,44,77,51,36,11,16,15,31,31,35,21
2010-01-01,RO,47,79,55,58,14,13,14,35,37,25,27
2010-02-01,RO,41,74,61,60,18,8,7,34,39,26,28
2010-03-01,RO,41,73,57,47,16,20,21,33,34,26,23
2010-04-01,RO,43,76,58,55,19,18,13,29,34,23,25
2010-05-01,RO,45,76,58,32,14,13,19,31,34,23,25
2010-06-01,RO,58,84,59,34,16,15,19,31,34,24,25
2010-07-01,RO,59,82,57,58,17,19,27,27,30,21,18
2010-08-01,RO,52,70,54,48,9,17,10,26,30,20,22
2010-09-01,RO,43,60,60,37,22,10,8,30,31,21,21
2010-10-01,RO,34,54,50,34,14,12,14,29,32,23,24
2010-11-01,RO,37,56,52,34,4,9,14,30,35,29,25
2010-12-01,RO,32,53,44,33,9,8,10,34,30,33,21
2011-01-01,RO,27,57,52,49,19,0,20,75,72,56,50
2011-02-01,RO,27,53,48,37,11,8,19,71,71,49,51
2011-03-01,RO,39,64,59,34,13,7,19,71,67,48,48
2011-04-01,RO,28,49,48,41,17,7,10,68,61,48,47
2011-05-01,RO,32,55,53,35,19,9,20,66,62,44,50
2011-06-01,RO,38,68,50,43,20,19,21,66,71,43,58
2011-07-01,RO,42,69,52,50,9,20,14,63,64,43,50
2011-08-01,RO,39,60,49,31,18,16,17,64,62,46,47
2011-09-01,RO,35,57,50,34,9,10,13,66,65,49,52
2011-10-01,RO,29,48,56,32,18,8,14,69,72,64,56
2011-11-01,RO,34,52,58,28,5,0,14,75,76,77,62
2011-12-01,RO,23,42,51,27,6,8,10,81,67,92,58
2012-01-01,RO,25,52,50,57,17,4,14,77,70,80,65
2012-02-01,RO,24,47,55,29,20,9,15,76,68,69,63
2012-03-01,RO,25,45,50,25,13,14,9,71,69,62,64
2012-04-01,RO,24,44,46,34,19,10,14,70,63,59,65
2012-05-01,RO,28,52,50,43,12,6,12,66,66,56,59
2012-06-01,RO,37,54,51,33,7,18,15,67,57,53,60
2012-07-01,RO,44,64,58,37,24,9,21,58,59,49,58
2012-08-01,RO,37,52,51,27,18,11,16,58,57,52,57
2012-09-01,RO,37,54,57,23,8,10,12,64,59,54,59
2012-10-01,RO,47,60,45,29,7,6,10,65,65,58,61
2012-11-01,RO,25,40,45,38,11,6,10,70,57,72,62
2012-12-01,RO,24,40,46,25,12,3,13,72,61,84,65
2013-01-01,RO,26,43,45,39,11,5,16,71,69,63,78
2013-02-01,RO,24,43,45,35,14,11,16,70,66,58,71
2013-03-01,RO,24,44,45,46,13,6,18,68,63,62,72
2013-04-01,RO,24,41,40,35,14,9,5,63,57,62,68
2013-05-01,RO,26,44,46,30,14,9,7,62,55,65,64
2013-06-01,RO,34,50,47,29,10,13,16,64,62,57,74
2013-07-01,RO,35,53,50,36,17,11,11,62,62,58,72
2013-08-01,RO,36,49,45,30,15,14,18,62,57,54,72
2013-09-01,RO,56,66,48,34,15,7,14,66,60,54,69
2013-10-01,RO,42,58,57,31,14,12,16,68,64,63,71
2013-11-01,RO,87,100,48,19,11,8,14,69,63,80,74
2013-12-01,RO,21,38,40,25,11,8,9,78,63,85,79
2014-01-01,RO,24,43,44,41,7,11,12,78,67,69,79
2014-02-01,RO,24,41,40,31,8,7,17,73,64,65,75
2014-03-01,RO,26,42,42,25,14,6,13,65,68,56,75
2014-04-01,RO,24,40,43,32,12,10,15,70,66,63,77
2014-05-01,RO,26,43,42,34,14,10,15,68,67,62,81
2014-06-01,RO,32,50,46,36,12,10,17,68,67,61,82
2014-07-01,RO,37,64,52,28,15,16,12,64,71,57,87
2014-08-01,RO,35,49,42,22,18,15,18,65,70,56,87
2014-09-01,RO,51,58,45,23,13,10,17,69,71,63,79
2014-10-01,RO,28,42,48,27,11,8,14,76,68,66,78
2014-11-01,RO,28,43,56,26,14,7,12,74,72,66,83
2014-12-01,RO,22,38,44,20,8,2,13,81,72,86,83
2015-01-01,RO,24,42,42,30,9,4,14,77,82,76,82
2015-02-01,RO,21,40,43,30,7,12,10,83,83,68,86
2015-03-01,RO,24,42,41,32,8,10,10,81,82,67,78
2015-04-01,RO,22,40,42,28,10,8,10,78,73,65,78
2015-05-01,RO,24,44,42,31,13,10,20,75,86,57,84
2015-06-01,RO,31,50,51,32,14,14,15,76,79,66,86
2015-07-01,RO,38,57,51,35,23,12,16,67,72,59,86
2015-08-01,RO,34,49,49,28,15,12,11,67,70,56,90
2015-09-01,RO,46,54,45,27,13,10,23,70,64,58,72
2015-10-01,RO,29,42,42,25,8,3,11,75,73,65,76
2015-11-01,RO,26,41,43,28,10,4,11,77,74,77,80
2015-12-01,RO,25,39,44,25,9,5,11,85,80,86,89
2016-01-01,RO,26,41,39,28,10,13,15,84,84,63,91
2016-02-01,RO,25,41,41,29,14,3,14,77,77,55,89
2016-03-01,RO,25,39,41,26,13,6,18,73,78,54,88
2016-04-01,RO,23,39,38,26,12,9,16,71,71,55,72
2016-05-01,RO,26,43,45,30,14,8,19,71,71,54,80
2016-06-01,RO,34,53,51,33,20,21,19,69,69,59,81
2016-07-01,RO,45,56,55,28,21,23,16,65,72,48,87
2016-08-01,RO,38,47,43,32,19,13,15,66,69,52,76
2016-09-01,RO,48,60,39,25,9,6,15,69,67,56,72
2016-10-01,RO,26,40,43,27,7,17,10,75,69,56,69
2016-11-01,RO,27,38,41,24,8,12,12,77,70,66,70
2016-12-01,RO,22,34,36,21,12,6,10,81,65,66,66
2017-01-01,RO,29,42,41,32,10,7,13,77,74,60,78
2017-02-01,RO,27,43,43,21,10,11,14,74,69,58,67
2017-03-01,RO,28,39,42,24,10,9,15,71,67,53,64
2017-04-01,RO,27,40,37,30,13,12,16,75,65,57,66
2017-05-01,RO,28,43,40,24,12,17,17,66,65,52,65
2017-06-01,RO,38,47,45,26,15,13,15,67,59,53,63
2017-07-01,RO,36,53,46,32,19,14,19,64,66,53,67
2017-08-01,RO,39,49,47,26,14,15,13,66,69,56,62
2017-09-01,RO,43,53,42,21,16,14,16,70,64,53,63
2017-10-01,RO,29,39,43,25,8,9,12,79,75,58,71
2017-11-01,RO,34,44,42,23,13,7,11,76,75,73,69
2017-12-01,RO,25,37,41,23,14,15,13,81,70,70,66
2018-01-01,RO,30,47,43,23,12,16,13,77,76,66,71
2018-02-01,RO,27,41,38,22,11,4,13,77,76,55,73
2018-03-01,RO,29,42,39,23,18,15,14,74,84,63,82
2018-04-01,RO,30,41,40,30,15,10,17,68,67,54,66
2018-05-01,RO,29,42,41,28,10,13,12,71,74,56,67
2018-06-01,RO,36,43,46,33,11,10,14,71,76,55,69
2018-07-01,RO,42,52,50,32,14,17,22,72,87,60,77
2018-08-01,RO,43,45,46,25,16,14,16,69,80,52,72
2018-09-01,RO,55,54,42,20,10,13,11,67,77,51,68
2018-10-01,RO,29,38,38,19,13,8,13,74,78,59,77
2018-11-01,RO,40,43,38,24,10,16,12,77,85,68,82
2018-12-01,RO,25,36,42,19,12,13,11,87,83,80,75
2019-01-01,RO,28,38,37,25,9,9,13,80,80,72,85
2019-02-01,RO,27,39,33,28,13,11,12,78,86,83,82
2019-03-01,RO,28,43,40,31,16,9,12,68,77,68,83
2019-04-01,RO,27,42,41,26,11,16,14,76,80,66,84
2019-05-01,RO,29,43,52,24,12,14,15,68,79,59,78
2019-06-01,RO,42,53,49,29,13,16,19,68,83,60,83
2019-07-01,RO,40,55,46,36,16,14,12,69,86,57,82
2019-08-01,RO,39,46,48,30,11,15,15,71,89,57,86
2019-09-01,RO,31,41,41,25,11,16,15,72,80,56,77
2019-10-01,RO,34,41,43,30,10,10,21,78,83,66,79
2019-11-01,RO,27,39,41,26,11,13,9,85,88,79,82
2019-12-01,RO,27,41,41,26,11,11,12,93,89,90,84
2020-01-01,RO,31,39,45,27,11,9,15,83,90,77,87
2020-02-01,RO,30,42,45,28,14,12,17,80,86,75,87
2020-03-01,RO,34,45,70,13,10,10,15,81,69,84,78
2020-04-01,RO,20,30,39,11,7,8,14,94,71,100,94
2020-05-01,RO,25,35,38,24,12,14,9,88,71,92,87
2020-06-01,RO,34,43,42,30,16,19,14,84,79,85,84
2020-07-01,RO,47,56,68,31,16,28,21,78,91,77,82
2020-08-01,RO,43,49,68,23,14,19,17,74,86,73,83
2020-09-01,RO,30,39,48,17,11,13,15,76,81,73,79
2020-10-01,RO,27,39,46,18,8,12,14,84,94,77,82
2020-11-01,RO,26,31,31,20,12,13,11,83,70,88,82
2020-12-01,RO,24,32,31,17,10,9,14,100,76,99,84
2021-01-01,RO,25,33,31,18,10,12,13,83,85,75,94
2021-02-01,RO,24,31,34,19,9,5,10,84,82,75,91
2021-03-01,RO,24,31,33,19,9,11,15,79,80,75,78
2021-04-01,RO,26,34,32,22,12,18,16,89,80,79,81
2021-05-01,RO,30,40,33,21,17,12,18,79,85,75,100
2021-06-01,RO,36,52,41,27,14,18,24,79,92,69,84
2021-07-01,RO,48,55,44,24,16,12,32,73,96,78,91
2021-08-01,RO,46,50,43,24,15,18,23,75,100,75,85
2021-09-01,RO,31,39,37,18,18,18,17,76,88,63,90
2021-10-01,RO,30,38,39,18,14,15,21,78,80,69,86
2021-11-01,RO,26,35,33,18,12,12,15,83,86,88,93
2021-12-01,RO,28,36,30,22,12,10,17,78,73,84,77
2022-01-01,RO,32,41,37,17,11,21,18,85,88,73,92
2022-02-01,RO,31,39,42,16,16,7,25,83,87,74,80
2022-03-01,RO,44,52,41,25,22,9,19,76,84,72,76
2022-04-01,RO,33,38,37,23,11,13,17,84,88,68,84
2022-05-01,RO,31,42,36,22,12,12,16,72,84,66,85
2022-06-01,RO,70,69,45,24,17,19,13,74,89,64,85
2022-07-01,RO,42,48,44,26,13,20,15,76,91,65,78
2022-08-01,RO,40,44,49,24,14,17,14,81,95,66,82
2022-09-01,RO,30,38,38,23,16,12,14,79,82,58,75
2022-10-01,RO,28,36,37,21,14,12,10,81,82,66,77
2022-11-01,RO,31,38,40,21,11,18,12,85,84,75,77
2022-12-01,RO,26,36,39,17,15,11,11,98,89,82,75
2023-01-01,RO,29,39,38,26,16,13,17,89,94,72,84
2023-02-01,RO,30,40,40,21,15,19,13,83,90,66,79
2023-03-01,RO,58,67,48,17,15,11,17,79,88,66,75
2023-04-01,RO,26,45,43,17,21,12,12,90,87,77,70
2004-01-01,SE,72,71,26,0,100,0,0,39,54,52,69
2004-02-01,SE,89,76,27,72,0,0,100,42,59,55,78
2004-03-01,SE,52,89,34,60,0,0,0,41,63,72,92
2004-04-01,SE,55,68,31,79,18,0,0,38,58,61,90
2004-05-01,SE,61,100,47,47,25,47,27,37,60,60,75
2004-06-01,SE,72,96,37,81,0,65,0,37,57,54,84
2004-07-01,SE,79,85,30,100,0,0,0,34,54,67,75
2004-08-01,SE,88,78,34,42,19,0,46,39,60,60,78
2004-09-01,SE,82,68,30,0,0,100,0,45,61,63,84
2004-10-01,SE,59,61,22,44,0,51,0,45,67,58,91
2004-11-01,SE,50,62,24,0,0,0,0,47,67,70,92
2004-12-01,SE,67,63,21,29,0,0,0,53,63,61,79
2005-01-01,SE,74,64,21,22,0,34,25,47,66,60,89
2005-02-01,SE,65,82,36,56,8,34,45,49,65,65,89
2005-03-01,SE,86,67,34,22,0,15,23,46,64,61,87
2005-04-01,SE,35,74,32,64,21,0,0,47,68,67,93
2005-05-01,SE,77,81,30,0,21,0,0,46,71,69,96
2005-06-01,SE,76,76,30,55,9,35,20,43,61,65,78
2005-07-01,SE,68,83,43,34,12,29,0,40,61,62,78
2005-08-01,SE,49,73,36,26,0,31,27,46,70,66,97
2005-09-01,SE,60,56,22,0,0,49,16,49,64,69,89
2005-10-01,SE,65,51,18,0,13,0,0,51,66,81,88
2005-11-01,SE,39,52,22,38,0,0,0,47,66,73,90
2005-12-01,SE,47,48,20,12,0,16,16,60,67,75,99
2006-01-01,SE,57,62,26,0,16,53,27,50,71,69,92
2006-02-01,SE,41,63,25,17,7,9,0,48,68,59,92
2006-03-01,SE,41,59,25,33,8,0,46,51,72,72,93
2006-04-01,SE,58,57,26,21,7,21,0,49,66,73,94
2006-05-01,SE,57,63,27,32,25,33,13,47,72,64,98
2006-06-01,SE,70,83,34,34,0,35,0,44,66,69,91
2006-07-01,SE,56,64,30,20,7,51,0,42,63,72,85
2006-08-01,SE,54,60,29,39,19,0,14,50,71,71,97
2006-09-01,SE,48,51,22,12,18,11,0,53,68,74,87
2006-10-01,SE,47,45,26,19,19,0,0,55,74,74,98
2006-11-01,SE,55,50,23,8,0,13,0,57,70,68,82
2006-12-01,SE,52,42,23,0,0,0,0,63,65,79,74
2007-01-01,SE,54,59,30,29,9,28,0,51,68,75,93
2007-02-01,SE,60,53,27,32,11,0,15,54,71,74,97
2007-03-01,SE,48,52,20,23,6,11,0,52,71,70,98
2007-04-01,SE,58,49,25,15,17,14,19,49,70,79,96
2007-05-01,SE,59,57,28,38,8,23,15,54,70,74,98
2007-06-01,SE,74,55,25,53,14,17,27,47,66,71,93
2007-07-01,SE,81,63,28,30,4,35,13,45,65,59,84
2007-08-01,SE,68,57,27,24,19,15,0,51,67,62,93
2007-09-01,SE,56,45,25,24,9,0,16,55,71,71,100
2007-10-01,SE,43,43,17,12,7,10,0,54,67,75,94
2007-11-01,SE,53,42,23,15,8,13,0,54,66,73,93
2007-12-01,SE,45,38,14,18,10,0,9,58,60,77,69
2008-01-01,SE,53,47,20,15,9,12,0,53,61,68,88
2008-02-01,SE,54,45,19,31,12,9,6,52,65,68,85
2008-03-01,SE,54,49,22,21,9,10,13,54,71,74,89
2008-04-01,SE,40,44,19,18,6,19,18,49,62,78,91
2008-05-01,SE,59,50,27,13,5,9,9,50,62,70,89
2008-06-01,SE,60,51,25,23,4,19,15,45,64,76,85
2008-07-01,SE,54,48,21,27,11,22,7,43,58,58,76
2008-08-01,SE,43,50,26,20,3,5,7,51,64,74,91
2008-09-01,SE,58,41,18,16,6,4,0,52,60,74,82
2008-10-01,SE,46,35,17,5,11,7,5,53,59,69,75
2008-11-01,SE,42,34,15,5,8,8,29,53,50,74,71
2008-12-01,SE,56,33,14,8,3,7,7,62,52,77,67
2009-01-01,SE,46,40,18,16,9,10,4,51,58,64,79
2009-02-01,SE,50,39,14,9,6,8,6,52,57,64,74
2009-03-01,SE,54,39,16,19,9,17,10,52,57,67,76
2009-04-01,SE,60,42,19,26,5,12,8,49,51,63,69
2009-05-01,SE,47,41,19,15,6,13,5,48,53,60,69
2009-06-01,SE,65,50,23,21,3,21,12,47,54,65,73
2009-07-01,SE,64,49,24,26,10,19,7,44,48,59,65
2009-08-01,SE,57,41,18,21,8,8,13,51,55,61,75
2009-09-01,SE,55,35,17,12,4,4,5,52,54,58,68
2009-10-01,SE,49,35,18,9,5,5,0,54,55,60,61
2009-11-01,SE,54,35,17,8,7,6,7,53,54,62,61
2009-12-01,SE,46,32,14,11,6,8,7,65,47,63,55
2010-01-01,SE,52,39,20,6,6,7,9,51,49,53,59
2010-02-01,SE,59,36,18,6,9,8,5,50,47,56,61
2010-03-01,SE,63,40,16,12,6,5,15,49,52,58,59
2010-04-01,SE,73,49,22,18,4,6,13,50,50,65,65
2010-05-01,SE,56,42,21,15,8,13,15,48,52,57,62
2010-06-01,SE,69,44,22,23,8,11,7,43,48,54,61
2010-07-01,SE,74,42,19,19,9,20,14,40,46,47,51
2010-08-01,SE,57,40,22,14,7,13,0,49,56,54,62
2010-09-01,SE,55,34,17,6,3,3,8,48,51,51,61
2010-10-01,SE,54,31,14,9,6,5,5,49,53,55,58
2010-11-01,SE,45,30,14,6,5,7,5,51,53,58,60
2010-12-01,SE,47,31,14,9,5,10,5,59,53,61,57
2011-01-01,SE,56,33,15,3,6,10,0,58,58,60,62
2011-02-01,SE,40,29,14,11,5,5,8,55,57,52,60
2011-03-01,SE,45,31,17,11,9,2,12,55,61,56,64
2011-04-01,SE,51,33,15,7,6,5,11,57,56,58,65
2011-05-01,SE,54,38,20,15,7,14,4,52,62,59,67
2011-06-01,SE,80,42,21,7,8,9,10,53,61,61,65
2011-07-01,SE,68,39,23,19,8,17,17,52,58,53,60
2011-08-01,SE,60,36,19,10,5,5,6,58,65,59,69
2011-09-01,SE,54,29,16,10,7,9,3,58,66,60,68
2011-10-01,SE,47,27,13,9,4,3,5,60,63,62,68
2011-11-01,SE,51,28,13,16,4,7,5,61,63,63,71
2011-12-01,SE,49,26,14,15,4,6,2,71,62,68,65
2012-01-01,SE,50,32,16,10,7,9,8,60,59,62,68
2012-02-01,SE,54,32,16,6,8,8,10,59,62,61,64
2012-03-01,SE,58,32,16,10,8,6,8,56,61,61,68
2012-04-01,SE,49,33,16,10,6,10,12,61,65,70,73
2012-05-01,SE,54,35,18,7,6,7,6,57,65,67,75
2012-06-01,SE,65,41,19,18,4,11,13,58,64,64,69
2012-07-01,SE,70,36,19,13,7,15,8,55,67,64,65
2012-08-01,SE,69,34,17,12,8,10,8,61,68,65,71
2012-09-01,SE,55,29,14,8,9,8,8,66,67,70,68
2012-10-01,SE,47,27,13,8,6,5,10,65,63,66,66
2012-11-01,SE,50,26,15,7,4,6,6,64,64,65,60
2012-12-01,SE,48,26,12,0,5,4,9,74,62,67,63
2013-01-01,SE,53,33,15,7,7,3,11,64,65,65,67
2013-02-01,SE,52,30,15,7,4,6,11,68,66,68,65
2013-03-01,SE,54,27,14,9,7,9,11,63,63,68,62
2013-04-01,SE,53,30,15,11,7,5,7,63,62,68,68
2013-05-01,SE,62,34,19,9,7,9,6,59,65,67,69
2013-06-01,SE,66,35,19,13,7,11,7,59,63,71,64
2013-07-01,SE,68,33,19,11,6,15,7,59,68,67,63
2013-08-01,SE,61,33,17,13,6,6,9,67,72,66,78
2013-09-01,SE,60,29,15,9,8,10,5,64,64,66,66
2013-10-01,SE,58,31,15,7,6,4,9,72,74,65,67
2013-11-01,SE,50,27,14,8,4,5,7,66,60,67,55
2013-12-01,SE,45,25,12,9,6,7,7,81,63,73,58
2014-01-01,SE,44,29,14,9,5,7,6,71,64,69,68
2014-02-01,SE,56,31,13,10,6,9,3,67,62,70,56
2014-03-01,SE,56,29,15,9,6,3,11,65,63,64,65
2014-04-01,SE,52,29,15,5,7,14,8,66,67,75,68
2014-05-01,SE,55,33,17,8,7,10,12,66,66,70,64
2014-06-01,SE,70,35,16,18,6,15,16,61,65,72,62
2014-07-01,SE,76,37,16,15,6,12,10,59,63,63,60
2014-08-01,SE,67,33,16,11,9,13,13,66,71,67,69
2014-09-01,SE,58,30,15,10,7,7,7,64,63,62,62
2014-10-01,SE,50,28,15,5,7,7,14,60,67,65,61
2014-11-01,SE,51,25,12,7,8,6,3,67,63,68,56
2014-12-01,SE,50,26,11,7,5,8,10,80,63,73,52
2015-01-01,SE,46,30,14,6,8,10,10,68,66,65,63
2015-02-01,SE,50,29,14,9,7,8,10,64,62,63,56
2015-03-01,SE,53,30,15,8,6,7,12,62,63,60,59
2015-04-01,SE,62,30,13,13,5,10,8,64,62,66,59
2015-05-01,SE,62,33,15,9,6,11,11,63,65,65,62
2015-06-01,SE,79,38,18,16,5,11,9,61,65,69,67
2015-07-01,SE,71,36,17,12,8,15,11,62,69,62,62
2015-08-01,SE,72,34,16,12,7,13,8,64,68,64,62
2015-09-01,SE,64,33,16,10,5,10,8,61,64,64,61
2015-10-01,SE,48,28,12,8,8,9,7,64,66,64,55
2015-11-01,SE,52,26,13,5,5,9,5,67,63,65,61
2015-12-01,SE,48,27,12,9,5,7,7,81,64,70,59
2016-01-01,SE,54,32,14,9,8,8,10,72,68,63,68
2016-02-01,SE,54,31,14,10,5,9,9,69,69,69,60
2016-03-01,SE,56,28,12,11,7,8,6,69,70,68,63
2016-04-01,SE,48,29,14,11,6,9,6,66,68,64,70
2016-05-01,SE,58,33,16,14,5,10,10,65,69,62,68
2016-06-01,SE,81,58,65,14,9,13,12,65,70,75,66
2016-07-01,SE,81,37,18,11,5,15,11,67,77,68,67
2016-08-01,SE,72,36,16,14,7,18,14,72,77,66,72
2016-09-01,SE,56,31,13,10,6,7,7,73,72,67,67
2016-10-01,SE,52,27,13,9,8,5,9,71,72,65,66
2016-11-01,SE,45,27,11,7,7,6,10,72,68,74,67
2016-12-01,SE,54,28,11,8,6,4,8,85,67,72,57
2017-01-01,SE,55,33,15,11,8,10,9,68,71,64,71
2017-02-01,SE,55,35,15,11,7,12,10,69,73,63,61
2017-03-01,SE,53,31,14,9,8,10,9,68,72,67,72
2017-04-01,SE,61,35,16,12,8,10,10,76,78,84,79
2017-05-01,SE,62,35,15,11,8,8,11,66,75,73,76
2017-06-01,SE,74,36,15,18,8,15,6,71,80,76,83
2017-07-01,SE,74,37,18,7,6,17,6,70,85,70,82
2017-08-01,SE,63,33,16,10,8,14,8,78,80,70,83
2017-09-01,SE,63,29,14,10,8,7,7,76,80,69,81
2017-10-01,SE,55,30,16,9,8,4,5,79,78,70,80
2017-11-01,SE,72,63,100,8,7,12,6,72,75,69,75
2017-12-01,SE,56,29,14,12,5,6,6,91,77,85,72
2018-01-01,SE,57,33,15,11,9,9,8,74,74,67,78
2018-02-01,SE,52,32,15,12,8,12,9,77,80,64,83
2018-03-01,SE,54,32,15,11,7,8,8,76,78,67,82
2018-04-01,SE,56,31,14,8,9,9,8,79,80,67,81
2018-05-01,SE,63,34,15,12,7,12,7,67,77,76,86
2018-06-01,SE,85,44,18,20,8,17,11,70,85,77,81
2018-07-01,SE,95,49,22,17,10,20,12,69,89,78,83
2018-08-01,SE,68,35,18,11,8,12,7,72,84,73,83
2018-09-01,SE,52,31,15,8,6,8,7,78,77,73,76
2018-10-01,SE,50,28,13,12,6,4,7,71,82,76,77
2018-11-01,SE,47,27,12,10,7,7,9,71,75,73,72
2018-12-01,SE,48,28,11,8,6,9,6,92,74,92,69
2019-01-01,SE,47,29,12,12,7,7,8,76,77,70,84
2019-02-01,SE,48,29,13,10,6,5,3,74,78,70,81
2019-03-01,SE,48,29,13,12,6,5,9,72,77,83,79
2019-04-01,SE,55,29,13,9,6,11,6,75,76,91,81
2019-05-01,SE,56,34,19,11,7,10,10,73,81,81,85
2019-06-01,SE,65,36,15,18,7,20,5,76,82,92,85
2019-07-01,SE,71,37,16,15,7,19,11,75,91,86,89
2019-08-01,SE,66,34,15,12,8,15,9,76,89,85,91
2019-09-01,SE,48,29,13,11,6,9,7,77,79,83,83
2019-10-01,SE,46,27,12,10,6,7,8,81,77,84,83
2019-11-01,SE,48,27,12,11,4,7,7,79,78,80,79
2019-12-01,SE,46,28,12,8,6,7,9,95,77,97,78
2020-01-01,SE,49,31,13,11,7,10,12,78,75,71,81
2020-02-01,SE,53,33,14,10,7,7,12,78,75,73,79
2020-03-01,SE,70,32,20,7,6,6,13,75,61,80,68
2020-04-01,SE,44,29,15,6,9,9,9,82,60,86,71
2020-05-01,SE,53,29,15,10,6,12,12,85,68,86,83
2020-06-01,SE,64,29,13,11,7,11,9,77,72,93,87
2020-07-01,SE,70,31,22,14,8,16,9,91,93,89,98
2020-08-01,SE,55,29,19,12,8,13,11,80,83,88,89
2020-09-01,SE,53,28,17,10,8,8,12,80,75,81,86
2020-10-01,SE,49,35,18,11,7,8,12,79,72,84,84
2020-11-01,SE,38,20,8,5,6,6,7,79,62,85,78
2020-12-01,SE,44,21,7,8,7,8,7,100,64,100,77
