time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2019-02-01,LU,80,16,0,0,5,0,0,78,63,46,38
2019-03-01,LU,82,17,3,0,6,0,0,86,68,59,42
2019-04-01,LU,85,22,2,0,0,2,0,89,65,57,41
2019-05-01,LU,90,26,0,0,10,0,0,81,69,56,44
2019-06-01,LU,96,25,4,0,0,4,2,80,68,62,43
2019-07-01,LU,95,22,2,10,0,0,0,83,73,59,44
2019-08-01,LU,98,13,1,18,0,0,0,74,68,50,42
2019-09-01,LU,89,20,2,9,0,0,0,77,66,56,42
2019-10-01,LU,81,25,0,0,0,0,0,84,70,56,44
2019-11-01,LU,83,18,0,0,4,0,2,86,65,57,43
2019-12-01,LU,79,17,3,0,4,0,5,97,64,70,44
2020-01-01,LU,81,12,2,0,0,0,0,86,70,52,48
2020-02-01,LU,80,18,0,0,0,0,0,82,65,49,43
2020-03-01,LU,52,14,0,8,9,0,0,86,43,91,40
2020-04-01,LU,32,9,2,0,6,0,4,100,37,64,44
2020-05-01,LU,50,13,2,0,9,0,0,94,45,61,46
2020-06-01,LU,68,15,1,0,0,0,0,85,60,55,48
2020-07-01,LU,86,16,3,0,0,0,0,84,67,51,46
2020-08-01,LU,83,9,0,8,0,0,0,80,68,53,48
2020-09-01,LU,75,11,0,0,0,0,5,80,65,52,38
2020-10-01,LU,66,14,2,0,0,5,0,91,62,52,45
2020-11-01,LU,54,7,3,0,0,0,0,90,48,57,41
2020-12-01,LU,51,4,0,0,6,6,0,98,44,62,47
2021-01-01,LU,51,6,0,0,0,7,0,82,41,53,50
2021-02-01,LU,52,14,2,0,0,0,0,86,44,51,46
2021-03-01,LU,55,9,0,0,4,0,4,87,43,51,48
2021-04-01,LU,60,7,0,0,0,3,0,83,54,59,55
2021-05-01,LU,70,7,0,0,0,0,2,84,59,59,52
2021-06-01,LU,77,11,1,0,0,0,0,82,71,57,51
2021-07-01,LU,81,10,0,0,5,0,0,81,78,57,52
2021-08-01,LU,89,14,3,0,0,2,3,82,78,53,56
2021-09-01,LU,78,19,2,9,0,0,0,82,77,52,49
2021-10-01,LU,77,14,5,8,5,2,0,87,74,54,50
2021-11-01,LU,75,9,3,0,0,0,0,86,68,63,47
2021-12-01,LU,64,11,0,9,0,0,2,97,71,61,55
2022-01-01,LU,74,15,0,8,0,0,2,83,61,57,50
2022-02-01,LU,76,13,2,0,0,4,0,79,67,43,50
2022-03-01,LU,77,15,1,13,0,3,0,71,60,48,41
2022-04-01,LU,85,23,2,10,0,0,0,77,64,51,41
2022-05-01,LU,89,14,0,0,0,0,0,75,66,50,48
2022-06-01,LU,94,26,0,0,0,0,0,75,64,51,47
2022-07-01,LU,91,16,0,0,0,0,0,75,65,52,49
2022-08-01,LU,100,15,1,0,0,0,0,66,64,55,43
2022-09-01,LU,89,16,0,12,3,5,0,72,60,47,42
2004-01-01,LV,0,0,0,0,0,39,0,28,53,0,0
2004-02-01,LV,73,100,0,33,0,0,0,32,20,0,59
2004-03-01,LV,72,0,0,0,0,0,0,34,63,39,0
2004-04-01,LV,0,0,0,0,0,29,0,33,47,48,26
2004-05-01,LV,0,0,99,0,0,100,0,29,16,72,0
2004-06-01,LV,73,0,0,0,52,0,0,34,30,17,61
2004-07-01,LV,100,0,0,100,0,0,0,31,41,100,37
2004-08-01,LV,0,0,0,0,0,0,0,29,42,0,0
2004-09-01,LV,0,0,0,0,0,0,0,37,18,0,0
2004-10-01,LV,0,25,0,0,0,0,51,35,43,31,36
2004-11-01,LV,0,0,0,0,0,0,0,37,81,29,25
2004-12-01,LV,0,0,88,0,0,0,66,31,45,18,0
2005-01-01,LV,49,0,0,0,46,0,0,36,59,19,0
2005-02-01,LV,0,25,0,38,0,37,0,39,42,44,41
2005-03-01,LV,0,0,69,0,0,21,0,40,55,0,0
2005-04-01,LV,21,0,0,0,0,19,65,38,32,10,0
2005-05-01,LV,53,19,0,0,0,0,0,36,79,16,52
2005-06-01,LV,38,0,100,0,0,0,0,34,45,30,28
2005-07-01,LV,0,0,0,0,0,41,0,32,39,32,28
2005-08-01,LV,0,22,0,0,0,0,0,36,50,20,45
2005-09-01,LV,0,0,0,0,100,0,0,36,51,25,0
2005-10-01,LV,30,0,0,75,0,0,0,37,49,9,16
2005-11-01,LV,0,0,0,0,0,0,61,44,48,47,15
2005-12-01,LV,13,0,47,0,0,0,0,44,67,23,43
2006-01-01,LV,29,0,0,0,0,0,0,42,58,11,29
2006-02-01,LV,0,0,0,0,0,0,0,46,66,10,28
2006-03-01,LV,27,24,0,0,0,0,0,42,56,0,37
2006-04-01,LV,0,0,0,0,0,0,0,46,75,24,31
2006-05-01,LV,0,0,0,0,25,0,0,41,45,32,12
2006-06-01,LV,0,15,0,0,30,0,0,39,52,27,34
2006-07-01,LV,41,12,23,19,18,0,54,40,56,16,0
2006-08-01,LV,25,0,0,0,24,19,71,44,76,28,28
2006-09-01,LV,13,0,0,34,0,0,0,43,61,39,11
2006-10-01,LV,56,0,0,0,0,0,0,47,77,25,52
2006-11-01,LV,13,0,0,0,0,0,0,47,91,34,60
2006-12-01,LV,7,0,0,0,24,0,0,57,53,35,68
2007-01-01,LV,25,0,0,0,0,0,0,52,82,28,53
2007-02-01,LV,18,0,0,0,20,0,0,52,84,37,53
2007-03-01,LV,20,0,0,16,41,9,0,51,71,24,41
2007-04-01,LV,15,0,25,0,0,0,100,55,100,30,68
2007-05-01,LV,42,0,20,0,0,0,0,48,62,35,49
2007-06-01,LV,24,0,0,0,0,0,0,46,73,47,44
2007-07-01,LV,24,0,13,0,0,28,0,49,64,30,30
2007-08-01,LV,11,0,0,0,0,0,20,50,76,33,48
2007-09-01,LV,21,0,0,0,0,0,0,50,73,29,44
2007-10-01,LV,19,10,30,0,0,0,0,65,79,33,54
2007-11-01,LV,28,0,0,22,0,0,0,55,69,42,35
2007-12-01,LV,7,0,19,0,0,0,0,56,63,21,50
2008-01-01,LV,21,0,14,0,0,0,0,53,81,24,60
2008-02-01,LV,22,0,0,0,0,0,0,55,74,43,38
2008-03-01,LV,14,0,30,22,0,0,0,55,73,42,59
2008-04-01,LV,9,8,0,0,0,0,0,51,68,28,35
2008-05-01,LV,18,0,0,0,0,0,12,49,65,24,38
2008-06-01,LV,12,0,0,0,0,10,26,50,57,32,40
2008-07-01,LV,15,10,14,10,21,0,0,53,60,31,29
2008-08-01,LV,18,0,0,0,8,31,0,56,69,35,31
2008-09-01,LV,12,0,0,0,0,0,0,56,54,42,30
2008-10-01,LV,19,7,0,6,0,0,0,55,68,40,43
2008-11-01,LV,6,0,0,7,0,0,0,56,96,26,46
2008-12-01,LV,15,0,23,0,0,6,0,59,62,35,30
2009-01-01,LV,21,12,0,0,0,0,0,57,78,30,56
2009-02-01,LV,16,0,0,0,0,0,0,62,69,34,47
2009-03-01,LV,17,0,0,0,0,15,13,64,72,37,49
2009-04-01,LV,20,0,0,0,0,0,0,53,56,21,38
2009-05-01,LV,13,0,0,0,0,0,0,54,66,21,44
2009-06-01,LV,22,18,0,0,19,0,0,52,49,27,36
2009-07-01,LV,18,0,0,0,8,9,0,59,56,24,42
2009-08-01,LV,34,0,0,0,0,0,19,61,56,21,49
2009-09-01,LV,9,0,0,0,8,0,0,60,45,28,32
2009-10-01,LV,15,0,0,0,0,0,0,59,55,14,45
2009-11-01,LV,25,7,8,8,0,0,15,52,43,16,29
2009-12-01,LV,15,0,0,30,0,0,0,56,51,24,32
2010-01-01,LV,14,0,0,0,0,0,0,49,42,19,34
2010-02-01,LV,10,6,0,12,0,0,0,52,41,20,26
2010-03-01,LV,4,7,0,0,10,5,0,52,57,20,33
2010-04-01,LV,20,0,0,0,0,0,0,50,54,18,38
2010-05-01,LV,22,5,0,0,0,0,14,45,36,13,24
2010-06-01,LV,26,5,0,0,0,0,0,47,59,15,29
2010-07-01,LV,15,8,0,0,0,0,0,50,44,13,27
2010-08-01,LV,13,21,0,0,0,0,0,55,46,16,27
2010-09-01,LV,13,0,0,0,0,0,19,55,39,11,31
2010-10-01,LV,0,0,0,7,0,0,17,45,39,9,29
2010-11-01,LV,9,0,0,0,0,0,0,46,42,14,30
2010-12-01,LV,18,0,11,0,11,0,0,42,41,11,28
2011-01-01,LV,14,0,0,0,0,0,0,65,72,22,61
2011-02-01,LV,10,0,8,0,0,4,10,69,67,23,49
2011-03-01,LV,7,0,0,0,0,0,36,67,61,26,48
2011-04-01,LV,12,7,0,0,0,0,7,63,58,21,45
2011-05-01,LV,12,0,10,0,0,0,0,59,64,26,39
2011-06-01,LV,8,0,0,0,0,0,0,61,50,25,37
2011-07-01,LV,14,0,6,0,0,0,0,77,61,15,49
2011-08-01,LV,12,5,0,0,4,0,0,87,74,18,46
2011-09-01,LV,8,0,0,0,0,0,0,76,62,23,42
2011-10-01,LV,9,3,0,0,0,0,0,74,63,28,52
2011-11-01,LV,10,0,0,0,0,0,0,75,77,26,54
2011-12-01,LV,13,0,0,3,0,0,13,84,74,21,61
2012-01-01,LV,13,0,0,0,0,0,0,71,73,29,51
2012-02-01,LV,9,5,0,0,0,0,0,80,82,22,67
2012-03-01,LV,11,0,0,0,0,3,0,73,87,25,70
2012-04-01,LV,13,0,7,0,4,0,0,73,68,27,58
2012-05-01,LV,14,0,0,0,0,2,0,69,68,22,52
2012-06-01,LV,11,0,0,0,0,0,0,70,70,14,61
2012-07-01,LV,18,6,0,0,0,0,0,74,69,19,55
2012-08-01,LV,14,0,0,0,0,0,0,82,70,23,52
2012-09-01,LV,7,4,0,0,0,0,0,81,64,19,50
2012-10-01,LV,13,0,0,0,0,0,7,76,68,21,58
2012-11-01,LV,7,0,4,0,0,0,0,74,70,21,61
2012-12-01,LV,12,5,0,0,0,0,7,79,72,21,61
2013-01-01,LV,12,0,5,0,0,7,0,75,71,24,64
2013-02-01,LV,5,0,4,0,0,0,0,75,72,23,64
2013-03-01,LV,9,0,0,0,0,14,8,73,74,22,64
2013-04-01,LV,12,0,0,0,0,0,0,74,69,22,55
2013-05-01,LV,14,5,10,0,0,0,0,65,56,19,43
2013-06-01,LV,12,0,0,0,0,0,0,66,65,22,55
2013-07-01,LV,14,4,0,7,4,0,6,79,73,17,55
2013-08-01,LV,11,6,0,3,0,0,0,88,73,23,61
2013-09-01,LV,10,0,0,0,5,0,0,78,65,21,55
2013-10-01,LV,8,3,0,0,0,3,7,73,67,19,58
2013-11-01,LV,4,0,0,0,0,0,0,66,63,24,47
2013-12-01,LV,7,0,0,0,0,0,0,79,77,15,64
2014-01-01,LV,8,0,0,0,0,0,0,73,73,22,63
2014-02-01,LV,9,3,0,0,0,0,0,75,79,20,61
2014-03-01,LV,10,2,0,0,0,0,0,72,74,19,60
2014-04-01,LV,13,6,9,0,0,0,0,67,74,19,56
2014-05-01,LV,9,0,0,0,0,0,0,73,68,18,56
2014-06-01,LV,14,5,0,0,4,0,0,76,71,23,65
2014-07-01,LV,13,3,0,0,0,0,0,78,75,21,65
2014-08-01,LV,14,0,0,0,0,4,0,87,82,19,65
2014-09-01,LV,16,0,8,0,0,0,0,84,74,19,63
2014-10-01,LV,14,2,0,2,4,0,0,79,75,22,59
2014-11-01,LV,9,5,6,0,0,0,0,79,77,24,65
2014-12-01,LV,9,0,0,0,0,0,0,94,78,25,63
2015-01-01,LV,12,0,0,0,0,0,0,75,73,26,68
2015-02-01,LV,8,0,0,0,0,0,0,81,75,22,63
2015-03-01,LV,7,0,0,0,0,0,0,78,73,25,63
2015-04-01,LV,13,0,4,0,0,0,0,76,71,28,54
2015-05-01,LV,10,3,0,0,0,0,0,70,65,21,60
2015-06-01,LV,14,2,5,0,0,0,0,72,68,21,63
2015-07-01,LV,11,0,0,0,0,0,13,84,83,20,70
2015-08-01,LV,11,10,0,0,6,0,5,84,75,19,69
2015-09-01,LV,14,0,0,0,0,2,11,86,77,20,68
2015-10-01,LV,8,0,0,0,0,0,0,81,76,18,62
2015-11-01,LV,12,2,0,5,4,4,0,78,76,20,69
2015-12-01,LV,9,0,5,0,0,0,7,87,74,22,70
2016-01-01,LV,9,3,0,0,0,0,0,77,72,19,66
2016-02-01,LV,12,2,0,0,0,0,0,83,77,16,72
2016-03-01,LV,12,0,0,0,0,0,8,81,73,21,66
2016-04-01,LV,12,0,0,0,0,2,0,71,72,21,66
2016-05-01,LV,12,0,0,0,0,0,0,68,70,17,64
2016-06-01,LV,12,9,0,10,0,0,0,73,67,19,57
2016-07-01,LV,15,0,4,0,3,0,0,78,75,23,64
2016-08-01,LV,12,6,0,0,3,0,0,88,70,18,65
2016-09-01,LV,11,0,5,0,0,0,0,77,75,16,71
2016-10-01,LV,9,6,4,0,0,0,0,77,73,20,63
2016-11-01,LV,8,0,0,0,0,0,0,73,72,22,66
2016-12-01,LV,10,0,0,0,0,0,0,77,71,15,60
2017-01-01,LV,6,0,0,0,0,0,0,70,70,19,68
2017-02-01,LV,8,0,0,0,3,0,7,73,77,23,71
2017-03-01,LV,10,0,0,0,0,0,0,74,72,20,60
2017-04-01,LV,14,3,0,0,0,0,0,74,72,20,74
2017-05-01,LV,9,0,0,0,0,3,0,69,67,18,61
2017-06-01,LV,11,2,4,0,0,0,0,74,71,19,58
2017-07-01,LV,19,0,0,0,0,5,0,78,81,23,70
2017-08-01,LV,11,0,0,0,0,0,0,83,82,23,71
2017-09-01,LV,10,0,0,0,0,0,0,87,72,27,63
2017-10-01,LV,12,0,0,0,0,0,11,85,84,27,66
2017-11-01,LV,15,2,0,0,0,0,4,77,78,24,68
2017-12-01,LV,8,0,4,0,0,0,0,86,78,30,70
2018-01-01,LV,9,3,0,0,0,0,0,76,77,23,67
2018-02-01,LV,10,0,0,3,0,0,11,79,78,23,69
2018-03-01,LV,6,3,0,4,0,0,3,83,85,22,79
2018-04-01,LV,12,0,4,0,0,0,9,71,75,22,66
2018-05-01,LV,13,0,0,3,0,7,6,68,70,21,63
2018-06-01,LV,13,3,0,0,0,0,0,75,79,24,68
2018-07-01,LV,16,10,0,0,4,0,0,85,94,20,77
2018-08-01,LV,14,0,0,0,0,0,0,94,99,28,72
2018-09-01,LV,14,4,7,0,0,0,0,78,74,25,66
2018-10-01,LV,13,3,0,3,0,5,0,83,93,30,74
2018-11-01,LV,15,2,0,0,0,0,0,78,72,29,65
2018-12-01,LV,9,0,0,0,0,0,0,88,92,31,78
2019-01-01,LV,9,0,0,0,0,0,0,78,86,25,71
2019-02-01,LV,6,3,0,0,4,0,6,79,79,30,75
2019-03-01,LV,11,0,0,3,0,10,3,87,98,34,75
2019-04-01,LV,11,0,0,0,0,2,0,72,84,26,78
2019-05-01,LV,14,0,0,2,0,0,0,74,82,24,75
2019-06-01,LV,11,0,0,0,2,5,0,78,80,27,70
2019-07-01,LV,12,0,0,0,0,0,0,93,99,29,87
2019-08-01,LV,17,0,0,0,0,0,0,94,96,30,85
2019-09-01,LV,12,0,0,0,0,0,9,88,96,29,84
2019-10-01,LV,10,0,9,2,0,0,0,86,90,24,76
2019-11-01,LV,10,3,0,0,0,0,0,89,90,27,78
2019-12-01,LV,10,0,0,0,0,0,0,94,92,24,83
2020-01-01,LV,9,0,0,0,4,4,0,83,93,26,85
2020-02-01,LV,10,0,3,2,0,0,0,85,87,27,74
2020-03-01,LV,7,0,0,0,0,0,0,79,73,24,82
2020-04-01,LV,6,0,0,3,0,0,6,86,62,20,81
2020-05-01,LV,9,0,0,2,3,0,0,85,60,22,66
2020-06-01,LV,11,0,0,0,0,0,0,80,69,23,71
2020-07-01,LV,11,5,0,0,0,4,5,95,89,29,84
2020-08-01,LV,11,0,0,0,0,0,0,95,82,24,77
2020-09-01,LV,11,2,0,0,0,0,0,89,71,30,73
2020-10-01,LV,6,0,0,0,0,0,0,85,82,33,78
2020-11-01,LV,6,0,0,0,4,0,0,82,66,30,83
2020-12-01,LV,7,0,0,0,0,0,0,94,75,26,100
2021-01-01,LV,5,0,0,0,0,0,11,87,65,24,83
2021-02-01,LV,8,0,0,0,5,0,0,87,71,26,90
2021-03-01,LV,7,0,0,0,0,0,5,87,73,24,88
2021-04-01,LV,8,0,4,0,0,0,0,82,64,24,76
2021-05-01,LV,9,0,7,0,0,0,5,80,75,20,84
2021-06-01,LV,11,0,0,0,0,5,5,75,68,22,81
2021-07-01,LV,13,0,0,0,0,0,0,91,84,26,86
2021-08-01,LV,13,0,0,4,0,0,0,95,79,29,78
2021-09-01,LV,15,4,3,0,3,0,0,85,69,31,71
2021-10-01,LV,13,0,3,0,0,0,10,81,67,92,72
2021-11-01,LV,9,0,0,0,0,0,0,76,63,54,66
2021-12-01,LV,11,2,0,9,0,0,0,82,69,51,65
2022-01-01,LV,14,2,0,2,0,0,0,87,83,57,86
2022-02-01,LV,12,0,0,0,0,0,0,84,84,43,85
2022-03-01,LV,12,0,0,4,0,0,0,78,78,48,74
2022-04-01,LV,14,0,0,3,0,0,0,82,81,49,69
2022-05-01,LV,14,0,5,0,0,2,0,79,83,47,80
2022-06-01,LV,15,0,0,0,0,0,0,82,82,44,74
2022-07-01,LV,13,0,0,0,0,4,0,96,93,46,81
2022-08-01,LV,15,0,0,0,0,2,5,100,95,45,79
2022-09-01,LV,10,2,0,0,0,0,0,87,81,47,73
2004-01-01,MT,38,49,0,42,0,0,45,62,52,0,0
2004-02-01,MT,53,41,0,0,0,0,0,43,57,0,0
2004-03-01,MT,67,68,50,0,0,100,0,49,64,81,0
2004-04-01,MT,51,64,100,0,0,0,0,58,14,0,36
2004-05-01,MT,43,72,0,0,0,0,0,53,54,100,0
2004-06-01,MT,46,73,19,0,39,0,0,52,26,40,0
2004-07-01,MT,67,52,32,0,56,0,66,57,29,0,34
2004-08-01,MT,60,100,21,0,0,27,0,47,38,0,49
2004-09-01,MT,65,47,0,0,0,0,47,45,0,39,0
2004-10-01,MT,50,29,0,100,0,79,0,46,59,0,50
2004-11-01,MT,51,30,0,0,0,0,0,52,53,0,0
2004-12-01,MT,43,34,0,0,53,0,0,63,39,54,23
2005-01-01,MT,49,58,27,28,0,0,53,62,28,0,87
2005-02-01,MT,55,49,15,0,0,0,0,51,22,0,0
2005-03-01,MT,55,44,0,33,100,0,27,60,28,0,42
2005-04-01,MT,53,84,0,62,0,0,29,54,47,53,25
2005-05-01,MT,51,54,0,0,0,0,0,54,23,77,22
2005-06-01,MT,65,72,17,0,0,0,43,45,28,0,18
2005-07-01,MT,61,58,41,0,0,0,0,42,26,0,26
2005-08-01,MT,67,86,0,0,0,0,0,44,27,45,38
2005-09-01,MT,58,35,17,0,38,0,0,47,59,22,19
2005-10-01,MT,64,51,25,27,19,0,0,43,22,56,20
2005-11-01,MT,51,0,0,0,0,36,0,53,32,64,0
2005-12-01,MT,46,37,0,0,0,0,0,50,33,0,44
2006-01-01,MT,54,50,15,0,0,34,0,52,41,56,31
2006-02-01,MT,51,55,0,0,0,0,100,44,34,36,31
