month_end,geo,resid_DOM,resid_FOR,resid_TOTAL,share_FOR,month,year,resid_DOM_STD,resid_FOR_STD,resid_TOTAL_STD
2000-02-01,AT,2671262,7390543,10061805,0.7345146323149773,2,2000,0.33955188884018916,0.5183874080168807,0.4975132316141659
2000-03-01,AT,2064257,6758293,8822550,0.7660249020974661,3,2000,-0.35846760517805615,0.2967616746206136,0.1499920656608715
2000-04-01,AT,1686184,3440296,5126480,0.6710834724801423,4,2000,-0.7932289731436578,-0.8663122969596375,-0.8864875578588987
2000-05-01,AT,1945203,2677580,4622783,0.5792138631642454,5,2000,-0.49537259416636464,-1.1336709254658728,-1.0277380420023368
2000-06-01,AT,2532665,5016028,7548693,0.6644896010474926,6,2000,0.18017361714152647,-0.3139631310664519,-0.20723245221298472
2000-07-01,AT,3303853,8077600,11381453,0.7097160617365814,7,2000,1.0669937546246486,0.7592249113937711,0.8675788045656029
2000-08-01,AT,3673330,8933690,12607020,0.708628208728153,8,2000,1.491870236023285,1.0593143919840602,1.211261479070754
2000-09-01,AT,2275845,5444294,7720139,0.7052067326767044,9,2000,-0.11515404318049026,-0.16384092254342195,-0.15915428120053893
2000-10-01,AT,1630494,2937075,4567569,0.6430280527781846,10,2000,-0.8572691468191236,-1.0427088539946758,-1.043221565294109
2000-11-01,AT,1245755,1244222,2489977,0.49969216583125065,11,2000,-1.2996960166292333,-1.636113025852439,-1.6258354697893396
2000-12-01,AT,1287873,4870590,6158463,0.790877529019822,12,2000,-1.2512628323077526,-0.36494423571443335,-0.5970911580832442
2001-01-01,AT,1965440,7839375,9804815,0.799543387611087,1,2001,-0.4721012529081423,0.6757187186878388,0.4254461716157498
2001-02-01,AT,2640422,7909724,10550146,0.7497264966759701,2,2001,0.30408773089169994,0.7003785031381259,0.6344574712604032
2001-03-01,AT,2217253,6579315,8796568,0.7479411288584366,3,2001,-0.18253134352153694,0.2340236271523699,0.14270599868208306
2001-04-01,AT,1694084,3797070,5491154,0.6914885286407921,4,2001,-0.7841444450051019,-0.7412505343550986,-0.7842229443024864
2001-05-01,AT,2061389,2970207,5031596,0.5903111060585945,5,2001,-0.36176563387443317,-1.031094929441279,-0.9130956395776025
2001-06-01,AT,2425446,4793152,7218598,0.6640004056189305,6,2001,0.05687817125699133,-0.3920889625515075,-0.29980016368104634
2001-07-01,AT,3285094,8160705,11445799,0.712986922101288,7,2001,1.0454220250865258,0.7883561198934101,0.8856231916727202
2001-08-01,AT,3688004,8992991,12680995,0.7091707709055953,8,2001,1.5087444595555848,1.0801014661100103,1.2320061024544764
2001-09-01,AT,2166102,5038554,7204656,0.6993469223235641,9,2001,-0.24135193830828047,-0.30606698038162106,-0.3037098837110005
2001-10-01,AT,1758544,2992428,4750972,0.6298559536869508,10,2001,-0.7100192951555684,-1.0233056919216295,-0.9917903228142869
2001-11-01,AT,1305959,1329577,2635536,0.5044806824873574,11,2001,-1.230465012571813,-1.6061931136752332,-1.585016725144375
2001-12-01,AT,1406829,5119894,6526723,0.7844509411537766,12,2001,-1.114470537465973,-0.2775544661001622,-0.49382093155685525
2002-01-01,AT,1956491,7824082,9780573,0.7999615155471975,1,2002,-0.48239206839066595,0.6703579874251593,0.41864804846511516
2002-02-01,AT,2593296,8447952,11041248,0.7651265509116361,2,2002,0.24989564569453712,0.8890462377911998,0.7721759711994752
2002-03-01,AT,2274338,7544814,9819152,0.7683773507121593,3,2002,-0.11688700316844011,0.5724647880355054,0.4294666605032446
2002-04-01,AT,1547823,2764303,4312126,0.6410533922246242,4,2002,-0.9523358589384345,-1.1032714814527063,-1.1148548039694481
2002-05-01,AT,2078728,3561416,5640144,0.6314406157005921,5,2002,-0.341826819520709,-0.823855501658798,-0.742442052948099
2002-06-01,AT,2470975,4640324,7111299,0.6525283214782559,6,2002,0.10923380184184103,-0.4456605206115861,-0.3298897526563763
2002-07-01,AT,3269343,8279382,11548725,0.716908749667171,7,2002,1.0273093158826783,0.8299565582678962,0.9144864712454545
2002-08-01,AT,3629426,9182105,12811531,0.7167063015341414,8,2002,1.441383258378328,1.1463925360119505,1.2686119849555593
2002-09-01,AT,2210614,5169068,7379682,0.7004458999723836,9,2002,-0.190165796978736,-0.2603172595931981,-0.25462778229350264
2002-10-01,AT,1684751,3211545,4896296,0.6559131637466362,10,2002,-0.7948768375515757,-0.946497521380562,-0.9510374786288718
2002-11-01,AT,1299096,1378025,2677121,0.5147413957008293,11,2002,-1.2383570526496497,-1.5892103955548973,-1.5733551480789867
2002-12-01,AT,1409585,5343207,6752792,0.7912589340823766,12,2002,-1.1113013020799147,-0.19927545083417472,-0.43042496989771706
2003-01-01,AT,1979638,7927533,9907171,0.8001813030177838,1,2003,-0.4557744009446971,0.7066211803798089,0.4541496075206406
2003-02-01,AT,2730891,7973477,10704368,0.744880687958411,2,2003,0.4081216772419551,0.7227261589407549,0.6777055592291013
2003-03-01,AT,2061881,7271098,9332979,0.7790757913416498,3,2003,-0.36119986326124714,0.4765177587871185,0.2931303876497875
2003-04-01,AT,1696703,3672185,5368888,0.6839749683733392,4,2003,-0.78113275143613,-0.7850270938097333,-0.8185096914824013
2003-05-01,AT,2135681,3109903,5245584,0.5928611571180635,5,2003,-0.276334271283345,-0.9821265965784479,-0.8530875223942839
2003-06-01,AT,2575231,5085790,7661021,0.6638527684495317,6,2003,0.22912197470428233,-0.2895091106422678,-0.1757325934032953
2003-07-01,AT,3369586,7557320,10926906,0.6916248753306746,7,2003,1.1425827784387874,0.5768485783429055,0.7401113314300721
2003-08-01,AT,3699562,10096247,13795809,0.7318343563614138,8,2003,1.5220354692043734,1.4668312725533983,1.5446305914426637
2003-09-01,AT,2253764,5511627,7765391,0.7097681237171445,9,2003,-0.14054587429788942,-0.1402383515560422,-0.1464643765386909
2003-10-01,AT,1705900,3267954,4973854,0.6570265230945661,10,2003,-0.770556750766472,-0.926724194381511,-0.929288083557635
2003-11-01,AT,1335464,1492202,2827666,0.5277150837475147,11,2003,-1.1965360248847128,-1.549187364535545,-1.5311381919816227
2003-12-01,AT,1478259,5251754,6730013,0.7803482697581714,12,2003,-1.0323303039296376,-0.23133292524507043,-0.4368128276342201
2004-01-01,AT,2094712,7786312,9881024,0.788006587171532,1,2004,-0.32344617423378774,0.6571182816910716,0.44681727000642374
2004-02-01,AT,2673222,9031652,11704874,0.7716146282309404,2,2004,0.3418057717707676,1.0936534985004147,0.9582749429824585
2004-03-01,AT,2269904,6835111,9105015,0.7506973903941948,3,2004,-0.12198583832873845,0.3236890697776471,0.2292030159019416
2004-04-01,AT,1712331,4013614,5725945,0.7009522445639977,4,2004,-0.7631614848855791,-0.6653442902861998,-0.7183810940978554
2004-05-01,AT,2138440,3348616,5487056,0.6102755284436682,5,2004,-0.2731615860764746,-0.8984493428082255,-0.7853721361460348
2004-06-01,AT,2427195,4949130,7376325,0.670947931388598,6,2004,0.05888941679045137,-0.3374132193428354,-0.25556917736885454
2004-07-01,AT,3217756,7703875,10921631,0.7053777041176359,7,2004,0.9679873471379082,0.6282212305499278,0.7386320764338014
2004-08-01,AT,3530778,9822279,13353057,0.7355827957598025,8,2004,1.3279439505539907,1.3707959084931238,1.4204707605215434
2004-09-01,AT,2356975,5367549,7724524,0.6948711661715337,9,2004,-0.021859389018333047,-0.1907427286478055,-0.15792460666809388
2004-10-01,AT,1767437,3070895,4838332,0.6347011738756249,10,2004,-0.6997928763282041,-0.9958002646026813,-0.967292177511117
2004-11-01,AT,1327829,1543219,2871048,0.5375106929595047,11,2004,-1.2053158188515323,-1.5313041220829116,-1.5189726867212963
2004-12-01,AT,1476275,4803058,6279333,0.7648993929769292,12,2004,-1.034611785426713,-0.3886165631604068,-0.5631958876758021
2005-01-01,AT,2117229,8574772,10692001,0.8019800970837919,1,2005,-0.29755296915836194,0.933501082408542,0.6742375124918725
2005-02-01,AT,2553562,8820944,11374506,0.7755012833084796,2,2005,0.20420391897841292,1.0197929765036402,0.8656306748103245
2005-03-01,AT,2400266,8916615,11316881,0.7879039286531333,3,2005,0.027922675240682707,1.0533290074087478,0.8494710408463231
2005-04-01,AT,1688394,2569141,4257535,0.6034339118762383,4,2005,-0.7906876051454036,-1.1716825868399459,-1.1301636209365424
2005-05-01,AT,2142807,3614024,5756831,0.6277801102724746,5,2005,-0.2681397969143134,-0.805414558072383,-0.7097198107206381
2005-06-01,AT,2463527,4531162,6994689,0.6478003525246083,6,2005,0.10066904670564299,-0.48392561876738416,-0.36259040196730397
2005-07-01,AT,3241650,7882503,11124153,0.7085935441556764,7,2005,0.9954640199660924,0.6908365907794389,0.795424812046079
2005-08-01,AT,3532689,9611500,13144189,0.7312356814102414,8,2005,1.3301414864113046,1.296910498513635,1.3618984320739416
2005-09-01,AT,2377719,5331368,7709087,0.6915693129419865,9,2005,0.0019949719571358223,-0.20342543431804724,-0.16225356579177788
2005-10-01,AT,1812047,3287186,5099233,0.6446432237946373,10,2005,-0.6484940408521308,-0.9199827058806379,-0.8941283656093046
2005-11-01,AT,1381709,1527303,2909012,0.5250246475435646,11,2005,-1.1433570370660395,-1.5368832366305352,-1.5083265375879453
2005-12-01,AT,1586469,5066003,6652472,0.761521882391989,12,2005,-0.9078952672368356,-0.29644514605027406,-0.4585574554381704
2006-01-01,AT,2145198,8491480,10636678,0.7983206786931032,1,2006,-0.26539028972706186,0.904304323869923,0.6587234226039688
2006-02-01,AT,2651962,8918960,11570922,0.7708080652518442,2,2006,0.3173580416156158,1.0541510119082562,0.9207111201842647
2006-03-01,AT,2352016,7633122,9985138,0.764448323097788,3,2006,-0.02756194282075062,0.6034198299726466,0.4760136974342423
2006-04-01,AT,1839229,4257085,6096314,0.6983047461137992,4,2006,-0.6172363644138742,-0.5799991911391496,-0.6145194460004455
2006-05-01,AT,2195757,3088770,5284527,0.5844931816981918,5,2006,-0.20725045958057467,-0.989534452053123,-0.8421668347507245
2006-06-01,AT,2547297,4946139,7493436,0.6600628870387363,6,2006,0.19699954318245688,-0.33846166943154754,-0.22272803388671708
2006-07-01,AT,3331201,7998396,11329597,0.7059735664031122,7,2006,1.098442321147842,0.731461139803549,0.85303695677667
2006-08-01,AT,3485810,8807470,12293280,0.7164458956437989,8,2006,1.2762334364610055,1.0150698683474024,1.1232801591598507
2006-09-01,AT,2489778,5599909,8089687,0.6922281418304564,9,2006,0.13085612875187483,-0.10929242352806394,-0.055522864070321164
2006-10-01,AT,1928248,3403670,5331918,0.6383575291292927,10,2006,-0.5148698314561387,-0.8791509906905536,-0.8288770956932323
2006-11-01,AT,1519051,1537203,3056254,0.5029696484650817,11,2006,-0.9854219404071094,-1.5334129404492414,-1.4670358334816114
2006-12-01,AT,1626910,5334885,6961795,0.7663088327076566,12,2006,-0.8613905327493242,-0.20219260283626841,-0.37181478373931026
2007-01-01,AT,2063676,8344983,10408659,0.801734690318897,1,2007,-0.35913572047533476,0.8529520026910334,0.5947806273443135
2007-02-01,AT,2617560,9111673,11729233,0.7768345125380322,2,2007,0.27779779642288155,1.1217036571593355,0.9651058761491242
2007-03-01,AT,2387789,7245223,9633012,0.7521243615184949,3,2007,0.013574870483117866,0.46744766649510044,0.37726788799028627
2007-04-01,AT,1933116,4160219,6093335,0.6827491020926963,4,2007,-0.5092719222183552,-0.613954111330787,-0.6153548394855434
2007-05-01,AT,2239038,3270229,5509267,0.593586950859343,5,2007,-0.15747989472426593,-0.925926727329749,-0.7791435612224004
2007-06-01,AT,2703309,5061344,7764653,0.6518441970297965,6,2007,0.3764040246954172,-0.298078288465289,-0.14667133202442512
2007-07-01,AT,3539520,8568583,12108103,0.7076734481033073,7,2007,1.3379967284004788,0.9313316214927816,1.0713514383173015
2007-08-01,AT,3690585,9156655,12847240,0.7127332407583263,8,2007,1.51171245539427,1.1374714210812507,1.2786257701047223
2007-09-01,AT,2480018,5604459,8084477,0.6932370516979639,9,2007,0.1196327117098108,-0.10769748942454,-0.0569838912799081
2007-10-01,AT,2041923,3469214,5511137,0.629491518719277,10,2007,-0.38415037118394324,-0.8561755267605814,-0.7786191618208788
2007-11-01,AT,1651975,1699154,3351129,0.5070392694521757,11,2007,-0.8325672798641464,-1.4766434518778553,-1.3843447781213525
2007-12-01,AT,1783178,5817709,7600887,0.7653986962311109,12,2007,-0.6816916665270638,-0.03294590753959901,-0.19259581993329553
2008-01-01,AT,2210626,8760276,10970902,0.7985009801381874,1,2008,-0.19015199769548757,0.9985267210766972,0.7524490191676897
2008-02-01,AT,2782078,9945176,12727254,0.7814078355001008,2,2008,0.466983669878444,1.4138756044317573,1.2449783975961815
2008-03-01,AT,2393075,9262630,11655705,0.7946863789020056,3,2008,0.01965345475405541,1.1746193642946463,0.9444866038522896
2008-04-01,AT,1830362,2625963,4456325,0.5892664920085496,4,2008,-0.6274328847942001,-1.1517644888991905,-1.0744174407074085
2008-05-01,AT,2431164,3942317,6373481,0.6185500513769477,5,2008,0.0634535297248727,-0.6903363818859684,-0.5367942005878575
2008-06-01,AT,2597838,4949244,7547082,0.6557824600289225,6,2008,0.25511867440407143,-0.33737325835650533,-0.20768422089525815
2008-07-01,AT,3638981,8920107,12559088,0.7102511742890885,7,2008,1.4523709376648979,1.0545530755163315,1.1978200287425542
2008-08-01,AT,3891508,9140059,13031567,0.7013783530407356,8,2008,1.7427619044047855,1.1316539427555181,1.3303161275829434
2008-09-01,AT,2566464,5555302,8121766,0.6840017306580859,9,2008,0.21904044835102665,-0.12492873683705134,-0.046527030700582304
2008-11-01,AT,1664883,1702836,3367719,0.5056348228578453,11,2008,-0.8177238508499084,-1.475352782126388,-1.3796924861046447
2008-12-01,AT,1910572,6386588,8297160,0.7697318118488736,12,2008,-0.5351961756810899,0.16646607441174144,0.0026582680322952057
2009-01-01,AT,2316327,8847188,11163515,0.7925091693789994,1,2009,-0.06860216114188003,1.0289924161987791,0.8064629988068777
2009-02-01,AT,2664832,9395493,12060325,0.7790414437421878,2,2009,0.33215777289956705,1.221192491722449,1.0579531738221681
2009-03-01,AT,2460119,6697092,9157211,0.7313462581565501,3,2009,0.09675005026308621,0.2753085840558292,0.2438402090366057
2009-04-01,AT,1972460,4391026,6363486,0.6900346759622006,4,2009,-0.4640286722078053,-0.5330481870160505,-0.5395970733248674
2009-05-01,AT,2409005,3291540,5700545,0.5774079495907848,5,2009,0.03797200326635868,-0.9184564766308042,-0.725503952278951
2009-06-01,AT,2659638,4891164,7550802,0.6477674821826873,6,2009,0.3261849831335342,-0.3577323292867627,-0.20664103064196385
2009-07-01,AT,3593039,8364769,11957808,0.6995236083402577,7,2009,1.3995403817482477,0.8598876875640719,1.029204589091799
2009-08-01,AT,4017530,9575872,13593402,0.7044499971383176,8,2009,1.8876796771993543,1.284421638680591,1.4878701049914422
2009-09-01,AT,2720444,5546419,8266863,0.6709218478641777,9,2009,0.3961082512339179,-0.12804253895608503,-0.00583784355481718
2009-10-01,AT,2175924,3356953,5532877,0.6067282898210099,10,2009,-0.23005722496943284,-0.8955269327816148,-0.7725226682438308
2009-11-01,AT,1667162,1639323,3306485,0.49579024250828296,11,2009,-0.8151031369729757,-1.4976163095367434,-1.3968641828708341
2009-12-01,AT,1951845,6227365,8179210,0.7613650951620022,12,2009,-0.4877346908883534,0.11065284523253412,-0.030418154111808367
2010-01-01,AT,2496999,8528039,11025038,0.7735156105584398,1,2010,0.13915984744662321,0.9171195317579959,0.7676302416279964
2010-02-01,AT,2708744,9282447,11991191,0.7741055079516288,2,2010,0.3826539500666895,1.1815659157516867,1.0385660999051656
2010-03-01,AT,2623050,7626214,10249264,0.7440743062135974,3,2010,0.28411096850904255,0.6009983344150327,0.5500818879830638
2010-04-01,AT,1903830,3806370,5710200,0.6665913628244194,4,2010,-0.5429490729861715,-0.7379905591544892,-0.7227964248876724
2010-05-01,AT,2374127,3537738,5911865,0.5984131910995938,5,2010,-0.0021356134952303643,-0.832155468626543,-0.6662440156321349
2010-06-01,AT,2816140,4680416,7496556,0.6243421645886458,6,2010,0.5061529353791392,-0.4316068726822494,-0.22185310012588957
2010-07-01,AT,3731239,8651569,12382808,0.6986758576891445,7,2010,1.5584621271594412,0.9604211163312516,1.1483862712558006
2010-08-01,AT,3976466,9723426,13699892,0.7097447191554502,8,2010,1.8404585299231948,1.336144475320453,1.5177328281294293
2010-09-01,AT,2797433,5607290,8404723,0.6671594054914124,9,2010,0.48464100273509286,-0.10670512493067708,0.032821889864310574
2010-10-01,AT,2265259,3432891,5698150,0.6024571132736063,10,2010,-0.1273273108861552,-0.8689080083962518,-0.7261755761113812
2010-11-01,AT,1761501,1813502,3575003,0.507272861029767,11,2010,-0.7066189217750988,-1.4365604793790077,-1.3215643547971554
2010-12-01,AT,1901625,5896074,7797699,0.7561299814214424,12,2010,-0.5454846912830722,-0.005476234787367348,-0.13740432527432722
2011-01-01,AT,2412545,9001836,11414381,0.7886398745582437,1,2011,0.0420427918246483,1.0832019479002675,0.8768127208721823
2011-02-01,AT,2926017,8451084,11377101,0.7428152391369295,2,2011,0.6325049225032036,0.8901441133103728,0.8663583841402435
2011-03-01,AT,2417376,7996655,10414031,0.7678731703410524,3,2011,0.04759815327241585,0.7308508584245962,0.5962870838068665
2011-04-01,AT,1994321,3673935,5668256,0.6481596808612737,4,2011,-0.43888982794996084,-0.7844136576160703,-0.7345586754210534
2011-05-01,AT,2322722,2995213,5317935,0.5632285840274468,5,2011,-0.061248293110732543,-1.0223294520362856,-0.8327983132501716
2011-06-01,AT,2969002,5626243,8595245,0.6545762220855834,6,2011,0.6819351050393841,-0.10006143568582228,0.08624949562725166
2011-07-01,AT,3736123,8672459,12408582,0.6989081427676426,7,2011,1.564078435441556,0.9677437918087494,1.1556140093172007
2011-08-01,AT,4132328,10011601,14143929,0.7078373343078858,8,2011,2.0196905203955495,1.437159889668368,1.6422530083719162
2011-09-01,AT,2812477,5857051,8669528,0.6755905281117957,9,2011,0.501940704167553,-0.019155160836117888,0.10708049067710707
2011-10-01,AT,2209242,3706724,5915966,0.6265627625310896,10,2011,-0.19174351503014092,-0.7729199665566314,-0.6650939825061242
2011-11-01,AT,1779523,1908615,3688138,0.5175009720352113,11,2011,-0.6858946982164843,-1.4032200469859368,-1.289838191005098
2011-12-01,AT,1982678,5748121,7730799,0.743535176635688,12,2011,-0.4522785825217592,-0.05733893487938458,-0.15616492418437833
2012-01-01,AT,2508330,9178624,11686954,0.785373502796366,1,2012,0.1521898206539621,1.1451723237890128,0.9532496824074493
2012-02-01,AT,2961614,9732684,12694298,0.7666972998428113,2,2012,0.6734393463194283,1.3393897280524145,1.2357366293199534
2012-03-01,AT,2592640,7410746,10003386,0.7408237570758541,3,2012,0.24914128487695575,0.5254692659714948,0.48113093822513336
2012-04-01,AT,2053315,4343080,6396395,0.6789887116102117,4,2012,-0.3710502516200915,-0.5498549365825469,-0.5303684851405495
2012-05-01,AT,2459195,3676386,6135581,0.5991911768420953,5,2012,0.09568750545295637,-0.7835544964099742,-0.6035078998509541
2012-06-01,AT,2890261,5386085,8276346,0.6507805497740187,6,2012,0.591387658183937,-0.1842452124845264,-0.003178549691378993
2012-07-01,AT,3716252,8953075,12669327,0.7066732905386371,7,2012,1.5412279723224112,1.0661095123350077,1.2287340745309716
2012-08-01,AT,4214733,10232084,14446817,0.7082587119363386,8,2012,2.1144513484028535,1.5144468909754603,1.7271911291890696
2012-09-01,AT,2836780,6170308,9007088,0.6850502626376027,9,2012,0.5298877025664549,0.09065237157434383,0.20174159333894345
2012-10-01,AT,2280830,3772074,6052904,0.6231841773799816,10,2012,-0.1094215909310344,-0.7500125064104138,-0.6266928032304204
2012-11-01,AT,1871632,1990255,3861887,0.5153581655807122,11,2012,-0.5799748498222758,-1.3746023722141356,-1.241114195489067
2012-12-01,AT,1996707,6313030,8309737,0.7597147779767278,12,2012,-0.43614607046406284,0.14068142324976024,0.006185204541887326
2013-01-01,AT,2404241,9019010,11423251,0.7895309312559096,1,2013,0.03249368781672825,1.0892220354373927,0.8793001126858169
2013-02-01,AT,2953399,9996447,12949846,0.7719355890409817,2,2013,0.6639925869956008,1.4318478827662138,1.3073993128814743
2013-03-01,AT,2697282,8708221,11405503,0.7635104738475804,3,2013,0.36947333468388854,0.9802796233274799,0.8743230856386481
2013-04-01,AT,1901691,3158529,5060220,0.6241880787791835,4,2013,-0.5454087952252058,-0.9650814832338424,-0.9050686831769852
2013-05-01,AT,2432929,4029327,6462256,0.6235170813412529,5,2013,0.06548317430266398,-0.6598363343370411,-0.5118992503899534
2013-06-01,AT,2848580,5031427,7880007,0.6385053972667791,6,2013,0.5434569977607536,-0.3085652430971848,-0.114322899637728
2013-07-01,AT,3848256,9061442,12909698,0.7019096806137526,7,2013,1.693024687816327,1.1040959351913988,1.296140710115544
2013-08-01,AT,4198365,10723740,14922105,0.7186479387459075,8,2013,2.0956291260519824,1.6867895111078053,1.860474948841691
2013-09-01,AT,2794992,6046816,8841808,0.6838890869378752,9,2013,0.48183399853430614,0.04736410732986489,0.15539253821408175
2013-10-01,AT,2233134,3924196,6157330,0.6373210466224809,10,2013,-0.16426914208249813,-0.6966884260376073,-0.5974088824265191
2013-11-01,AT,1916150,2026623,3942773,0.514009556218428,11,2013,-0.528781808851107,-1.3618541165049138,-1.2184315377396142
2013-12-01,AT,2024808,6707768,8732576,0.7681316486681593,12,2013,-0.4038315989170299,0.27905089537214167,0.12476088290552116
2014-01-01,AT,2388550,8759606,11148156,0.7857448352893519,1,2014,0.014449975029123062,0.9982918626482662,0.8021559130272143
2014-02-01,AT,2991145,8946710,11937855,0.749440330779692,2,2014,0.7073982324535669,1.0638783572649133,1.0236092194348145
2014-03-01,AT,2427563,8158420,10585983,0.7706813812189194,3,2014,0.05931259481007018,0.7875551474919701,0.6445071511279592
2014-04-01,AT,2018377,4051747,6070124,0.6674899886723895,4,2014,-0.4112268647979227,-0.651977340358798,-0.6218638418966225
2014-05-01,AT,2566912,3520741,6087653,0.578341275365071,5,2014,0.21955562159230174,-0.8381135114743664,-0.6169482284692042
2014-06-01,AT,3027837,5886806,8914643,0.6603524111958269,6,2014,0.7495918408662117,-0.008724992869006893,0.17581747426211722
2014-07-01,AT,3792716,8608919,12401635,0.6941761308085587,7,2014,1.6291570051814668,0.9454707999542633,1.1536658795619223
2014-08-01,AT,4082131,11061196,15143327,0.7304336755060497,8,2014,1.961966968627057,1.8050796392042396,1.9225116784691847
2014-09-01,AT,2788525,6078332,8866857,0.6855114501113528,9,2014,0.474397334803668,0.05841156737528482,0.1624169663470843
2014-10-01,AT,2302775,4113571,6416346,0.6411080387497806,10,2014,-0.08418615169045089,-0.6303058665090695,-0.52477367633854
2014-11-01,AT,1900385,2079616,3980001,0.5225164516290323,11,2014,-0.5469106172187442,-1.3432782169558932,-1.2079917832370226
2014-12-01,AT,2054764,6833432,8888196,0.7688210295992572,12,2014,-0.3693839881678424,0.3231005215666984,0.16840100850166698
2015-01-01,AT,2440585,8726137,11166722,0.7814412322613565,1,2015,0.07428711701516831,0.9865598078107183,0.8073623297591128
2015-02-01,AT,2910025,10205114,13115139,0.778117105735593,2,2015,0.6141150776941167,1.504992962893693,1.3537520135636727
2015-03-01,AT,2617069,7622985,10240054,0.7444282032106472,3,2015,0.2772331757499662,0.5998664570039824,0.547499150823698
2015-04-01,AT,1970985,4208193,6179178,0.6810279619716408,4,2015,-0.46572483410709264,-0.5971375467851919,-0.591282102680827
2015-05-01,AT,2515475,4085296,6600771,0.6189119422564424,5,2015,0.16040614388813704,-0.6402172427238254,-0.47305583696654935
2015-06-01,AT,3057411,5723387,8780798,0.6518071592126364,6,2015,0.7836001744319905,-0.06600906677313431,0.13828365720507999
2015-07-01,AT,3900104,9457710,13357814,0.7080282746862623,7,2015,1.752646790971751,1.2430017258145256,1.421804754079318
2015-08-01,AT,4291630,11244916,15536546,0.7237719374692418,8,2015,2.202878305399124,1.8694799234898263,2.0327810946547062
2015-09-01,AT,2943257,6357158,9300415,0.6835348745190403,9,2015,0.6523298927701282,0.15614983030916785,0.28399854694863796
2015-10-01,AT,2377211,3885469,6262680,0.6204163393307658,10,2015,0.0014108022996185553,-0.7102635937358869,-0.5678658466242189
2015-11-01,AT,1926135,2264490,4190625,0.5403704697986578,11,2015,-0.5172996552481348,-1.2784734153174566,-1.148927024121468
2015-12-01,AT,2113476,6554445,8667921,0.756172673931846,12,2015,-0.30186869499431135,0.22530582250299835,0.10662984370478341
2016-01-01,AT,2575877,8809278,11385155,0.7737512576684288,1,2016,0.22986483611915665,1.0157036355691984,0.8686169471241232
2016-02-01,AT,2934203,10644322,13578525,0.7839085614969226,2,2016,0.6419183335591806,1.6589507250344722,1.4836981852607272
2016-03-01,AT,2728267,9738393,12466660,0.78115493644649,3,2016,0.4051042339716297,1.3413909321836273,1.1719006769330145
2016-04-01,AT,2081794,3185056,5266850,0.6047364174031916,4,2016,-0.3383011026507327,-0.9557828421428138,-0.8471239514462847
2016-05-01,AT,2732017,4451114,7183131,0.6196620944265112,5,2016,0.409416509986767,-0.5119852418704357,-0.3097460853782479
2016-06-01,AT,2994424,5306547,8300971,0.6392682253678516,6,2016,0.7111688866012029,-0.21212606275399623,0.0037269771869469968
2016-07-01,AT,4185915,10052956,14238871,0.7060219872769407,7,2016,2.081312369681726,1.4516562632620456,1.6688773548848919
2016-08-01,AT,4583997,11735837,16319834,0.719114973841033,8,2016,2.53908289252383,2.0415649004208327,2.2524365804402984
2016-09-01,AT,3150347,6640315,9790662,0.6782294190117073,9,2016,0.8904710234300707,0.255406260188625,0.4214772813859448
2016-10-01,AT,2463508,4395391,6858899,0.6408304014973831,10,2016,0.10064719784049962,-0.5315181018815709,-0.4006696504874212
2016-11-01,AT,1982122,2328664,4310786,0.5401947579861306,11,2016,-0.4529179493122702,-1.2559781842933806,-1.115230576802624
2016-12-01,AT,2146410,6110499,8256909,0.7400467899064892,12,2016,-0.2639965621189695,0.06968722568474742,-0.008629218764841826
2017-01-01,AT,2504985,9192416,11697401,0.785851147618176,1,2017,0.14834327044845963,1.1500069020650132,0.9561793083687842
2017-02-01,AT,3054856,10230166,13285022,0.7700526201612613,2,2017,0.7806620770403436,1.5137745649072056,1.4013918764132425
2017-03-01,AT,2688702,8610600,11299302,0.7620470715801737,3,2017,0.35960684716125435,0.9460600492351476,0.8445414060445324
2017-04-01,AT,2202575,4976645,7179220,0.693201350564546,4,2017,-0.1994101668149197,-0.3277682497036131,-0.31084283728164414
2017-05-01,AT,2665036,3818379,6483415,0.588945640530492,5,2017,0.3323923607147905,-0.7337809847260894,-0.5059656851831108
2017-06-01,AT,3262861,6630207,9893068,0.6701871451808479,6,2017,1.0198554030479796,0.2518630527340272,0.4501947386652078
2017-07-01,AT,4220312,10523525,14743837,0.7137575517146588,7,2017,2.1208668651731073,1.6166071525282344,1.8104837015098973
2017-08-01,AT,4603570,11887888,16491458,0.7208512431102211,8,2017,2.5615906734423053,2.094864092810925,2.3005646675455096
2017-09-01,AT,3091857,6669496,9761353,0.6832552823363728,9,2017,0.8232110169966358,0.2656352210842145,0.4132582321564278
2017-10-01,AT,2477483,4525854,7003337,0.6462424983975497,10,2017,0.11671761312357798,-0.48578625837650613,-0.36016526505588214
2017-11-01,AT,2030804,2403697,4434501,0.5420445276706444,11,2017,-0.396936557053893,-1.2296764940538836,-1.0805374901934017
2017-12-01,AT,2279181,6575448,8854629,0.7426000569871419,12,2017,-0.11131784243742411,0.23266810843185845,0.15898789903061036
2018-01-01,AT,2618883,9722901,12341784,0.7878035298624575,1,2018,0.279319167401022,1.335960444462354,1.1368820140108689
2018-02-01,AT,3095893,10900587,13996480,0.7788091720203937,2,2018,0.8278521759291942,1.7487805685596511,1.6009042557756812
2018-03-01,AT,2854735,9672474,12527209,0.7721172369679471,3,2018,0.5505348801269323,1.3182840176407271,1.1888802808703043
